label,count,+1,0,-1,entropy,purity
ER3a_b,4,4,0,0,-0.000000,1.000000
ER3a_c,4,4,0,0,-0.000000,1.000000
ER3a_d,6,6,0,0,-0.000000,1.000000
ER3d_a,12,12,0,0,-0.000000,1.000000
ER3d_b,10,10,0,0,-0.000000,1.000000
ER3d_c,12,12,0,0,-0.000000,1.000000
ER3d_d,10,10,0,0,-0.000000,1.000000
ER3m,18,18,0,0,-0.000000,1.000000
ER3p_a,12,12,0,0,-0.000000,1.000000
ER3p_b,6,6,0,0,-0.000000,1.000000
ER3w_a,9,9,0,0,-0.000000,1.000000
ER3w_b,11,11,0,0,-0.000000,1.000000
ER4d,25,25,0,0,-0.000000,1.000000
ER4m,10,10,0,0,-0.000000,1.000000
ER5,20,20,0,0,-0.000000,1.000000
ER6,4,4,0,0,-0.000000,1.000000
ExR1,4,4,0,0,-0.000000,1.000000
ExR2,4,4,0,0,-0.000000,1.000000
ExR3,2,2,0,0,-0.000000,1.000000
ExR4,2,2,0,0,-0.000000,1.000000
ExR5,4,4,0,0,-0.000000,1.000000
ExR6,2,2,0,0,-0.000000,1.000000
ExR7,4,4,0,0,-0.000000,1.000000
ExR8,4,3,1,0,0.811278,0.750000
FB1A,4,4,0,0,-0.000000,1.000000
FB1B,4,4,0,0,-0.000000,1.000000
FB1C,4,4,0,0,-0.000000,1.000000
FB1D,4,4,0,0,-0.000000,1.000000
FB1E_a,4,4,0,0,-0.000000,1.000000
FB1E_b,2,2,0,0,-0.000000,1.000000
FB1F,2,2,0,0,-0.000000,1.000000
FB1G,2,2,0,0,-0.000000,1.000000
FB1H,2,2,0,0,-0.000000,1.000000
FB1I,2,2,0,0,-0.000000,1.000000
FB1J,2,2,0,0,-0.000000,1.000000
FB2A,4,4,0,0,-0.000000,1.000000
FB2B_a,4,4,0,0,-0.000000,1.000000
FB2B_b,4,4,0,0,-0.000000,1.000000
FB2C,6,6,0,0,-0.000000,1.000000
FB2D,6,6,0,0,-0.000000,1.000000
FB2E,4,4,0,0,-0.000000,1.000000
FB2F_a,6,6,0,0,-0.000000,1.000000
FB2F_b,6,6,0,0,-0.000000,1.000000
FB2F_c,4,4,0,0,-0.000000,1.000000
FB2G_a,2,2,0,0,-0.000000,1.000000
FB2G_b,4,4,0,0,-0.000000,1.000000
FB2H_a,2,2,0,0,-0.000000,1.000000
FB2H_b,2,2,0,0,-0.000000,1.000000
FB2I_a,9,9,0,0,-0.000000,1.000000
FB2I_b,2,2,0,0,-0.000000,1.000000
FB2J,5,5,0,0,-0.000000,1.000000
FB2K,6,6,0,0,-0.000000,1.000000
FB2L,2,2,0,0,-0.000000,1.000000
FB2M,6,6,0,0,-0.000000,1.000000
FB3A,4,4,0,0,-0.000000,1.000000
FB3B,2,2,0,0,-0.000000,1.000000
FB3C,9,9,0,0,-0.000000,1.000000
FB3D,2,2,0,0,-0.000000,1.000000
FB3E,2,2,0,0,-0.000000,1.000000
FB4A,8,8,0,0,-0.000000,1.000000
FB4B,2,2,0,0,-0.000000,1.000000
FB4C,2,2,0,0,-0.000000,1.000000
FB4D,6,6,0,0,-0.000000,1.000000
FB4E,11,11,0,0,-0.000000,1.000000
FB4F_a,9,9,0,0,-0.000000,1.000000
FB4F_b,2,2,0,0,-0.000000,1.000000
FB4G,2,2,0,0,-0.000000,1.000000
FB4H,2,2,0,0,-0.000000,1.000000
FB4I,2,2,0,0,-0.000000,1.000000
FB4J,2,2,0,0,-0.000000,1.000000
FB4K,4,4,0,0,-0.000000,1.000000
FB4L,4,4,0,0,-0.000000,1.000000
FB4M,4,4,0,0,-0.000000,1.000000
FB4N,2,2,0,0,-0.000000,1.000000
FB4O,4,4,0,0,-0.000000,1.000000
FB4P_a,4,4,0,0,-0.000000,1.000000
FB4P_b,7,7,0,0,-0.000000,1.000000
FB4Q_a,2,2,0,0,-0.000000,1.000000
FB4Q_b,4,4,0,0,-0.000000,1.000000
FB4R,4,4,0,0,-0.000000,1.000000
FB4X,2,2,0,0,-0.000000,1.000000
FB4Y,4,4,0,0,-0.000000,1.000000
FB4Z,16,16,0,0,-0.000000,1.000000
FB5A,4,4,0,0,-0.000000,1.000000
FB5AA,2,2,0,0,-0.000000,1.000000
FB5AB,2,2,0,0,-0.000000,1.000000
FB5B,6,6,0,0,-0.000000,1.000000
FB5C,2,2,0,0,-0.000000,1.000000
FB5D,2,2,0,0,-0.000000,1.000000
FB5E,2,2,0,0,-0.000000,1.000000
FB5F,2,2,0,0,-0.000000,1.000000
FB5G,8,8,0,0,-0.000000,1.000000
FB5H,2,2,0,0,-0.000000,1.000000
FB5I,2,2,0,0,-0.000000,1.000000
FB5J,2,2,0,0,-0.000000,1.000000
FB5K,2,2,0,0,-0.000000,1.000000
FB5L,2,2,0,0,-0.000000,1.000000
FB5M,2,2,0,0,-0.000000,1.000000
FB5N,2,2,0,0,-0.000000,1.000000
FB5O,2,2,0,0,-0.000000,1.000000
FB5P,4,4,0,0,-0.000000,1.000000
FB5Q,4,4,0,0,-0.000000,1.000000
FB5R,6,6,0,0,-0.000000,1.000000
FB5S,7,7,0,0,-0.000000,1.000000
FB5T,2,2,0,0,-0.000000,1.000000
FB5U,3,3,0,0,-0.000000,1.000000
FB5V,18,18,0,0,-0.000000,1.000000
FB5W,8,8,0,0,-0.000000,1.000000
FB5X,6,6,0,0,-0.000000,1.000000
FB5Y,4,4,0,0,-0.000000,1.000000
FB5Z,4,4,0,0,-0.000000,1.000000
FB6A,6,6,0,0,-0.000000,1.000000
FB6B,3,3,0,0,-0.000000,1.000000
FB6C_a,2,2,0,0,-0.000000,1.000000
FB6C_b,5,5,0,0,-0.000000,1.000000
FB6D,2,2,0,0,-0.000000,1.000000
FB6E,2,2,0,0,-0.000000,1.000000
FB6F,2,2,0,0,-0.000000,1.000000
FB6G,2,2,0,0,-0.000000,1.000000
FB6H,2,2,0,0,-0.000000,1.000000
FB6I,2,2,0,0,-0.000000,1.000000
FB6J,8,8,0,0,-0.000000,1.000000
FB6K,4,4,0,0,-0.000000,1.000000
FB6L,6,6,0,0,-0.000000,1.000000
FB6M,4,4,0,0,-0.000000,1.000000
FB6N,2,2,0,0,-0.000000,1.000000
FB6O,2,2,0,0,-0.000000,1.000000
FB6P,2,2,0,0,-0.000000,1.000000
FB6Q,2,2,0,0,-0.000000,1.000000
FB6R,3,3,0,0,-0.000000,1.000000
FB6S,6,6,0,0,-0.000000,1.000000
FB6T,4,4,0,0,-0.000000,1.000000
FB6U,4,4,0,0,-0.000000,1.000000
FB6V,2,2,0,0,-0.000000,1.000000
FB6W,2,2,0,0,-0.000000,1.000000
FB6X,2,2,0,0,-0.000000,1.000000
FB6Y,2,2,0,0,-0.000000,1.000000
FB6Z,2,2,0,0,-0.000000,1.000000
FB7A,6,6,0,0,-0.000000,1.000000
FB7B,2,2,0,0,-0.000000,1.000000
FB7C,3,3,0,0,-0.000000,1.000000
FB7D,4,4,0,0,-0.000000,1.000000
FB7E,6,6,0,0,-0.000000,1.000000
FB7F,2,2,0,0,-0.000000,1.000000
FB7G,4,4,0,0,-0.000000,1.000000
FB7H,2,2,0,0,-0.000000,1.000000
FB7I,5,5,0,0,-0.000000,1.000000
FB7J,4,4,0,0,-0.000000,1.000000
FB7K,4,4,0,0,-0.000000,1.000000
FB7L,4,4,0,0,-0.000000,1.000000
FB7M,2,2,0,0,-0.000000,1.000000
FB8A,5,5,0,0,-0.000000,1.000000
FB8B,4,4,0,0,-0.000000,1.000000
FB8C,4,4,0,0,-0.000000,1.000000
FB8D,2,2,0,0,-0.000000,1.000000
FB8E,5,5,0,0,-0.000000,1.000000
FB8F_a,8,8,0,0,-0.000000,1.000000
FB8F_b,8,8,0,0,-0.000000,1.000000
FB8G,6,6,0,0,-0.000000,1.000000
FB8H,6,6,0,0,-0.000000,1.000000
FB8I,4,4,0,0,-0.000000,1.000000
FB9A,6,6,0,0,-0.000000,1.000000
FB9B_a,4,4,0,0,-0.000000,1.000000
FB9B_b,3,3,0,0,-0.000000,1.000000
FB9B_c,4,4,0,0,-0.000000,1.000000
FB9B_d,4,4,0,0,-0.000000,1.000000
FB9B_e,4,4,0,0,-0.000000,1.000000
FB9C_a,4,4,0,0,-0.000000,1.000000
FB9C_b,4,4,0,0,-0.000000,1.000000
FC1A,16,16,0,0,-0.000000,1.000000
FC1B,18,18,0,0,-0.000000,1.000000
FC1C,33,33,0,0,-0.000000,1.000000
FC1D,20,20,0,0,-0.000000,1.000000
FC1E,20,20,0,0,-0.000000,1.000000
FC1F,17,17,0,0,-0.000000,1.000000
FC2A,18,18,0,0,-0.000000,1.000000
FC2B,33,33,0,0,-0.000000,1.000000
FC2C,37,37,0,0,-0.000000,1.000000
FC3,42,42,0,0,-0.000000,1.000000
FR1,18,18,0,0,-0.000000,1.000000
FR2,18,18,0,0,-0.000000,1.000000
FS1A,44,44,0,0,-0.000000,1.000000
FS1B,24,24,0,0,-0.000000,1.000000
FS2,32,32,0,0,-0.000000,1.000000
FS3,66,66,0,0,-0.000000,1.000000
FS4A,58,58,0,0,-0.000000,1.000000
FS4B,37,37,0,0,-0.000000,1.000000
FS4C,16,16,0,0,-0.000000,1.000000
GLNO,4,4,0,0,-0.000000,1.000000
Giant Fiber,1,1,0,0,-0.000000,1.000000
H1,1,1,0,0,-0.000000,1.000000
H2,2,2,0,0,-0.000000,1.000000
HBeyelet,5,5,0,0,-0.000000,1.000000
HRN_VP1d,10,10,0,0,-0.000000,1.000000
HRN_VP1l,6,6,0,0,-0.000000,1.000000
HRN_VP4,31,31,0,0,-0.000000,1.000000
HRN_VP5,10,10,0,0,-0.000000,1.000000
HSE,1,1,0,0,-0.000000,1.000000
HSN,1,1,0,0,-0.000000,1.000000
HSS,1,1,0,0,-0.000000,1.000000
IB001,2,2,0,0,-0.000000,1.000000
IB002,4,4,0,0,-0.000000,1.000000
IB003,3,3,0,0,-0.000000,1.000000
IB004,17,17,0,0,-0.000000,1.000000
IB005,2,2,0,0,-0.000000,1.000000
IB006,2,2,0,0,-0.000000,1.000000
IB007,1,1,0,0,-0.000000,1.000000
IB008,2,2,0,0,-0.000000,1.000000
IB009,2,2,0,0,-0.000000,1.000000
IB010,2,2,0,0,-0.000000,1.000000
IB011,2,2,0,0,-0.000000,1.000000
IB012,1,1,0,0,-0.000000,1.000000
IB013,1,1,0,0,-0.000000,1.000000
IB014,2,2,0,0,-0.000000,1.000000
IB015,2,2,0,0,-0.000000,1.000000
IB016,2,2,0,0,-0.000000,1.000000
IB017,2,2,0,0,-0.000000,1.000000
IB018,2,2,0,0,-0.000000,1.000000
IB019,1,1,0,0,-0.000000,1.000000
IB020,2,2,0,0,-0.000000,1.000000
IB021,2,2,0,0,-0.000000,1.000000
IB022,4,4,0,0,-0.000000,1.000000
IB023,2,2,0,0,-0.000000,1.000000
IB024,2,2,0,0,-0.000000,1.000000
IB025,2,2,0,0,-0.000000,1.000000
IB026,2,2,0,0,-0.000000,1.000000
IB027,2,2,0,0,-0.000000,1.000000
IB028,2,2,0,0,-0.000000,1.000000
IB029,2,2,0,0,-0.000000,1.000000
IB030,2,2,0,0,-0.000000,1.000000
IB031,2,2,0,0,-0.000000,1.000000
IB032,4,4,0,0,-0.000000,1.000000
IB033,2,2,0,0,-0.000000,1.000000
IB034,2,2,0,0,-0.000000,1.000000
IB035,2,2,0,0,-0.000000,1.000000
IB036,2,2,0,0,-0.000000,1.000000
IB037,2,2,0,0,-0.000000,1.000000
IB038,4,4,0,0,-0.000000,1.000000
IB039,2,2,0,0,-0.000000,1.000000
IB040,1,1,0,0,-0.000000,1.000000
IB041,3,3,0,0,-0.000000,1.000000
IB042,1,1,0,0,-0.000000,1.000000
IB043,2,2,0,0,-0.000000,1.000000
IB044,1,1,0,0,-0.000000,1.000000
IB045,4,4,0,0,-0.000000,1.000000
IB046,2,2,0,0,-0.000000,1.000000
IB047,2,2,0,0,-0.000000,1.000000
IB048,2,2,0,0,-0.000000,1.000000
IB049,2,2,0,0,-0.000000,1.000000
IB050,2,2,0,0,-0.000000,1.000000
IB051,2,2,0,0,-0.000000,1.000000
IB052,1,1,0,0,-0.000000,1.000000
IB053,2,2,0,0,-0.000000,1.000000
IB054,4,4,0,0,-0.000000,1.000000
IB055,4,4,0,0,-0.000000,1.000000
IB056,1,1,0,0,-0.000000,1.000000
IB057,2,2,0,0,-0.000000,1.000000
IB058,1,1,0,0,-0.000000,1.000000
IB059,3,3,0,0,-0.000000,1.000000
IB060,2,2,0,0,-0.000000,1.000000
IB061,2,2,0,0,-0.000000,1.000000
IB062,1,1,0,0,-0.000000,1.000000
IB063,1,1,0,0,-0.000000,1.000000
IB064,2,2,0,0,-0.000000,1.000000
IB065,1,1,0,0,-0.000000,1.000000
IB066,1,1,0,0,-0.000000,1.000000
IB067,1,1,0,0,-0.000000,1.000000
IB068,2,2,0,0,-0.000000,1.000000
IB069,1,1,0,0,-0.000000,1.000000
IB070,2,2,0,0,-0.000000,1.000000
IB071,2,2,0,0,-0.000000,1.000000
IB072,4,4,0,0,-0.000000,1.000000
IB073,4,4,0,0,-0.000000,1.000000
IB074,2,2,0,0,-0.000000,1.000000
IB075,2,2,0,0,-0.000000,1.000000
IB076,2,2,0,0,-0.000000,1.000000
IB077,2,2,0,0,-0.000000,1.000000
IB078,2,2,0,0,-0.000000,1.000000
IB079,2,2,0,0,-0.000000,1.000000
IB080,2,2,0,0,-0.000000,1.000000
IB081,1,1,0,0,-0.000000,1.000000
IB082,4,4,0,0,-0.000000,1.000000
IB083,2,2,0,0,-0.000000,1.000000
IB084,4,4,0,0,-0.000000,1.000000
IB085,3,3,0,0,-0.000000,1.000000
IB086,1,1,0,0,-0.000000,1.000000
IB087,3,3,0,0,-0.000000,1.000000
IB088,5,5,0,0,-0.000000,1.000000
IB089,2,2,0,0,-0.000000,1.000000
IB090,3,3,0,0,-0.000000,1.000000
IB091,2,2,0,0,-0.000000,1.000000
IB092,2,2,0,0,-0.000000,1.000000
IB093,2,2,0,0,-0.000000,1.000000
IB094,1,1,0,0,-0.000000,1.000000
IB095,2,2,0,0,-0.000000,1.000000
IB096,1,1,0,0,-0.000000,1.000000
IB097,2,2,0,0,-0.000000,1.000000
IB098,2,2,0,0,-0.000000,1.000000
IB099,6,6,0,0,-0.000000,1.000000
IB100,1,1,0,0,-0.000000,1.000000
IB101,1,1,0,0,-0.000000,1.000000
IB102,4,4,0,0,-0.000000,1.000000
IB103,3,3,0,0,-0.000000,1.000000
IB104,1,1,0,0,-0.000000,1.000000
IB105,1,1,0,0,-0.000000,1.000000
IB106,3,3,0,0,-0.000000,1.000000
IB107,3,3,0,0,-0.000000,1.000000
IB108,3,3,0,0,-0.000000,1.000000
IB109,2,2,0,0,-0.000000,1.000000
IB110,2,2,0,0,-0.000000,1.000000
IB111,1,1,0,0,-0.000000,1.000000
IB112,2,2,0,0,-0.000000,1.000000
IB113,2,2,0,0,-0.000000,1.000000
IB114,2,2,0,0,-0.000000,1.000000
IB115,4,4,0,0,-0.000000,1.000000
IB116,1,1,0,0,-0.000000,1.000000
IB117,1,1,0,0,-0.000000,1.000000
IB118,1,1,0,0,-0.000000,1.000000
IB119,1,1,0,0,-0.000000,1.000000
IbSpsP,24,24,0,0,-0.000000,1.000000
JO-A/B/C,78,78,0,0,-0.000000,1.000000
KCa'b'-ap1,91,91,0,0,-0.000000,1.000000
KCa'b'-ap2,127,127,0,0,-0.000000,1.000000
KCa'b'-m,119,119,0,0,-0.000000,1.000000
KCab-c,252,252,0,0,-0.000000,1.000000
KCab-m,354,354,0,0,-0.000000,1.000000
KCab-p,60,60,0,0,-0.000000,1.000000
KCab-s,223,223,0,0,-0.000000,1.000000
KCg-d,99,99,0,0,-0.000000,1.000000
KCg-m,590,590,0,0,-0.000000,1.000000
KCg-s1,1,1,0,0,-0.000000,1.000000
KCg-s2,1,1,0,0,-0.000000,1.000000
KCg-s3,1,1,0,0,-0.000000,1.000000
KCg-s4,1,1,0,0,-0.000000,1.000000
KCg-t,8,8,0,0,-0.000000,1.000000
LAL001,1,1,0,0,-0.000000,1.000000
LAL002,1,1,0,0,-0.000000,1.000000
LAL003,1,1,0,0,-0.000000,1.000000
LAL004,1,1,0,0,-0.000000,1.000000
LAL005,3,3,0,0,-0.000000,1.000000
LAL006,3,3,0,0,-0.000000,1.000000
LAL007,2,2,0,0,-0.000000,1.000000
LAL008,2,2,0,0,-0.000000,1.000000
LAL009,1,1,0,0,-0.000000,1.000000
LAL010,2,2,0,0,-0.000000,1.000000
LAL011,1,1,0,0,-0.000000,1.000000
LAL012,1,1,0,0,-0.000000,1.000000
LAL013,1,1,0,0,-0.000000,1.000000
LAL014,1,1,0,0,-0.000000,1.000000
LAL015,1,1,0,0,-0.000000,1.000000
LAL016,1,1,0,0,-0.000000,1.000000
LAL017,1,1,0,0,-0.000000,1.000000
LAL018,1,1,0,0,-0.000000,1.000000
LAL019,2,2,0,0,-0.000000,1.000000
LAL020,2,2,0,0,-0.000000,1.000000
LAL021,3,3,0,0,-0.000000,1.000000
LAL022,6,6,0,0,-0.000000,1.000000
LAL023,2,2,0,0,-0.000000,1.000000
LAL024,1,1,0,0,-0.000000,1.000000
LAL025,2,2,0,0,-0.000000,1.000000
LAL026,2,2,0,0,-0.000000,1.000000
LAL027,1,1,0,0,-0.000000,1.000000
LAL028,2,2,0,0,-0.000000,1.000000
LAL029,4,4,0,0,-0.000000,1.000000
LAL030_a,4,4,0,0,-0.000000,1.000000
LAL030_b,2,2,0,0,-0.000000,1.000000
LAL031,2,2,0,0,-0.000000,1.000000
LAL032,4,4,0,0,-0.000000,1.000000
LAL033,2,2,0,0,-0.000000,1.000000
LAL034,3,3,0,0,-0.000000,1.000000
LAL035,2,2,0,0,-0.000000,1.000000
LAL036,2,2,0,0,-0.000000,1.000000
LAL037,2,2,0,0,-0.000000,1.000000
LAL038,1,1,0,0,-0.000000,1.000000
LAL039,3,3,0,0,-0.000000,1.000000
LAL040,2,2,0,0,-0.000000,1.000000
LAL041,2,2,0,0,-0.000000,1.000000
LAL042,2,2,0,0,-0.000000,1.000000
LAL043,5,5,0,0,-0.000000,1.000000
LAL044,1,1,0,0,-0.000000,1.000000
LAL045,1,1,0,0,-0.000000,1.000000
LAL046,1,1,0,0,-0.000000,1.000000
LAL047,1,1,0,0,-0.000000,1.000000
LAL048,5,5,0,0,-0.000000,1.000000
LAL049,1,1,0,0,-0.000000,1.000000
LAL050,2,2,0,0,-0.000000,1.000000
LAL051,1,1,0,0,-0.000000,1.000000
LAL052,1,1,0,0,-0.000000,1.000000
LAL053,1,1,0,0,-0.000000,1.000000
LAL054,1,1,0,0,-0.000000,1.000000
LAL055,1,1,0,0,-0.000000,1.000000
LAL056,3,3,0,0,-0.000000,1.000000
LAL057,1,1,0,0,-0.000000,1.000000
LAL058,2,2,0,0,-0.000000,1.000000
LAL059,3,3,0,0,-0.000000,1.000000
LAL060,5,5,0,0,-0.000000,1.000000
LAL061,3,3,0,0,-0.000000,1.000000
LAL062,5,5,0,0,-0.000000,1.000000
LAL063,1,1,0,0,-0.000000,1.000000
LAL064,1,1,0,0,-0.000000,1.000000
LAL065,3,3,0,0,-0.000000,1.000000
LAL066,2,2,0,0,-0.000000,1.000000
LAL067,5,5,0,0,-0.000000,1.000000
LAL068,2,2,0,0,-0.000000,1.000000
LAL069,5,5,0,0,-0.000000,1.000000
LAL070,3,3,0,0,-0.000000,1.000000
LAL071,3,3,0,0,-0.000000,1.000000
LAL072,1,1,0,0,-0.000000,1.000000
LAL073,2,2,0,0,-0.000000,1.000000
LAL074,2,2,0,0,-0.000000,1.000000
LAL075,2,2,0,0,-0.000000,1.000000
LAL076,2,2,0,0,-0.000000,1.000000
LAL077,2,2,0,0,-0.000000,1.000000
LAL078,4,4,0,0,-0.000000,1.000000
LAL079,2,2,0,0,-0.000000,1.000000
LAL080,3,3,0,0,-0.000000,1.000000
LAL081,1,1,0,0,-0.000000,1.000000
LAL082,1,1,0,0,-0.000000,1.000000
LAL083,2,2,0,0,-0.000000,1.000000
LAL084,2,2,0,0,-0.000000,1.000000
LAL085,2,2,0,0,-0.000000,1.000000
LAL086,6,6,0,0,-0.000000,1.000000
LAL087,8,8,0,0,-0.000000,1.000000
LAL088,2,2,0,0,-0.000000,1.000000
LAL089,2,2,0,0,-0.000000,1.000000
LAL090,12,12,0,0,-0.000000,1.000000
LAL091,4,4,0,0,-0.000000,1.000000
LAL092,3,3,0,0,-0.000000,1.000000
LAL093,2,2,0,0,-0.000000,1.000000
LAL094,5,5,0,0,-0.000000,1.000000
LAL095,5,5,0,0,-0.000000,1.000000
LAL096,3,3,0,0,-0.000000,1.000000
LAL097,3,3,0,0,-0.000000,1.000000
LAL098,1,1,0,0,-0.000000,1.000000
LAL099,1,1,0,0,-0.000000,1.000000
LAL100,2,2,0,0,-0.000000,1.000000
LAL101,1,1,0,0,-0.000000,1.000000
LAL102,1,1,0,0,-0.000000,1.000000
LAL103,1,1,0,0,-0.000000,1.000000
LAL104,1,1,0,0,-0.000000,1.000000
LAL105,1,1,0,0,-0.000000,1.000000
LAL106,1,1,0,0,-0.000000,1.000000
LAL107,1,1,0,0,-0.000000,1.000000
LAL108,1,1,0,0,-0.000000,1.000000
LAL109,1,1,0,0,-0.000000,1.000000
LAL110,5,5,0,0,-0.000000,1.000000
LAL111,1,1,0,0,-0.000000,1.000000
LAL112,2,2,0,0,-0.000000,1.000000
LAL113,2,2,0,0,-0.000000,1.000000
LAL114,1,1,0,0,-0.000000,1.000000
LAL115,1,1,0,0,-0.000000,1.000000
LAL116,1,1,0,0,-0.000000,1.000000
LAL117,2,2,0,0,-0.000000,1.000000
LAL118,1,1,0,0,-0.000000,1.000000
LAL119,1,1,0,0,-0.000000,1.000000
LAL120,4,4,0,0,-0.000000,1.000000
LAL121,2,2,0,0,-0.000000,1.000000
LAL122,1,1,0,0,-0.000000,1.000000
LAL123,2,2,0,0,-0.000000,1.000000
LAL124,2,2,0,0,-0.000000,1.000000
LAL125,1,1,0,0,-0.000000,1.000000
LAL126,2,2,0,0,-0.000000,1.000000
LAL127,2,2,0,0,-0.000000,1.000000
LAL128,1,1,0,0,-0.000000,1.000000
LAL129,2,2,0,0,-0.000000,1.000000
LAL130,2,2,0,0,-0.000000,1.000000
LAL131,2,2,0,0,-0.000000,1.000000
LAL132,2,2,0,0,-0.000000,1.000000
LAL133,5,5,0,0,-0.000000,1.000000
LAL134,2,2,0,0,-0.000000,1.000000
LAL135,2,2,0,0,-0.000000,1.000000
LAL136_a,3,3,0,0,-0.000000,1.000000
LAL136_b,3,3,0,0,-0.000000,1.000000
LAL137,2,2,0,0,-0.000000,1.000000
LAL138,2,2,0,0,-0.000000,1.000000
LAL139,1,1,0,0,-0.000000,1.000000
LAL140,1,1,0,0,-0.000000,1.000000
LAL141,1,1,0,0,-0.000000,1.000000
LAL142,1,1,0,0,-0.000000,1.000000
LAL143,1,1,0,0,-0.000000,1.000000
LAL144,3,3,0,0,-0.000000,1.000000
LAL145,2,2,0,0,-0.000000,1.000000
LAL146,1,1,0,0,-0.000000,1.000000
LAL147,4,4,0,0,-0.000000,1.000000
LAL148,1,1,0,0,-0.000000,1.000000
LAL149,2,2,0,0,-0.000000,1.000000
LAL150,4,4,0,0,-0.000000,1.000000
LAL151,1,1,0,0,-0.000000,1.000000
LAL152,1,1,0,0,-0.000000,1.000000
LAL153,1,1,0,0,-0.000000,1.000000
LAL154,2,2,0,0,-0.000000,1.000000
LAL155,4,4,0,0,-0.000000,1.000000
LAL156,2,2,0,0,-0.000000,1.000000
LAL157,1,1,0,0,-0.000000,1.000000
LAL158,2,2,0,0,-0.000000,1.000000
LAL159,2,2,0,0,-0.000000,1.000000
LAL160,2,2,0,0,-0.000000,1.000000
LAL161,2,2,0,0,-0.000000,1.000000
LAL162,2,2,0,0,-0.000000,1.000000
LAL163,2,2,0,0,-0.000000,1.000000
LAL164,2,2,0,0,-0.000000,1.000000
LAL165,1,1,0,0,-0.000000,1.000000
LAL166,1,1,0,0,-0.000000,1.000000
LAL167,2,2,0,0,-0.000000,1.000000
LAL168,1,1,0,0,-0.000000,1.000000
LAL169,1,1,0,0,-0.000000,1.000000
LAL170,1,1,0,0,-0.000000,1.000000
LAL171,2,2,0,0,-0.000000,1.000000
LAL172,2,2,0,0,-0.000000,1.000000
LAL173,2,2,0,0,-0.000000,1.000000
LAL174,2,2,0,0,-0.000000,1.000000
LAL175,4,4,0,0,-0.000000,1.000000
LAL176,2,2,0,0,-0.000000,1.000000
LAL177,2,2,0,0,-0.000000,1.000000
LAL178,1,1,0,0,-0.000000,1.000000
LAL179,2,2,0,0,-0.000000,1.000000
LAL180,2,2,0,0,-0.000000,1.000000
LAL181,1,1,0,0,-0.000000,1.000000
LAL182,1,1,0,0,-0.000000,1.000000
LAL183,2,2,0,0,-0.000000,1.000000
LAL184,1,1,0,0,-0.000000,1.000000
LAL185,2,2,0,0,-0.000000,1.000000
LAL186,1,1,0,0,-0.000000,1.000000
LAL187,2,2,0,0,-0.000000,1.000000
LAL188,3,3,0,0,-0.000000,1.000000
LAL189,2,2,0,0,-0.000000,1.000000
LAL190,1,1,0,0,-0.000000,1.000000
LAL191,2,2,0,0,-0.000000,1.000000
LAL192,2,2,0,0,-0.000000,1.000000
LAL193,1,1,0,0,-0.000000,1.000000
LAL194,2,2,0,0,-0.000000,1.000000
LAL195,1,1,0,0,-0.000000,1.000000
LAL196,6,5,1,0,0.650022,0.833333
LAL197,1,1,0,0,-0.000000,1.000000
LAL198,2,2,0,0,-0.000000,1.000000
LAL199,2,2,0,0,-0.000000,1.000000
LAL200,2,2,0,0,-0.000000,1.000000
LAL201,1,1,0,0,-0.000000,1.000000
LAL202,1,1,0,0,-0.000000,1.000000
LAL203,2,2,0,0,-0.000000,1.000000
LAL204,1,1,0,0,-0.000000,1.000000
LC10,449,449,0,0,-0.000000,1.000000
LC11,71,71,0,0,-0.000000,1.000000
LC12,227,227,0,0,-0.000000,1.000000
LC13,82,82,0,0,-0.000000,1.000000
LC14,70,60,10,0,0.591673,0.857143
LC15,62,62,0,0,-0.000000,1.000000
LC16,83,83,0,0,-0.000000,1.000000
LC17,186,186,0,0,-0.000000,1.000000
LC18,103,103,0,0,-0.000000,1.000000
LC20,70,70,0,0,-0.000000,1.000000
LC21,75,75,0,0,-0.000000,1.000000
LC22,36,36,0,0,-0.000000,1.000000
LC24,70,70,0,0,-0.000000,1.000000
LC25,30,30,0,0,-0.000000,1.000000
LC26,41,41,0,0,-0.000000,1.000000
LC27,17,17,0,0,-0.000000,1.000000
LC28a,17,17,0,0,-0.000000,1.000000
LC28b,28,28,0,0,-0.000000,1.000000
LC29,15,15,0,0,-0.000000,1.000000
LC31,21,21,0,0,-0.000000,1.000000
LC32,6,6,0,0,-0.000000,1.000000
LC33a,10,10,0,0,-0.000000,1.000000
LC33b,4,4,0,0,-0.000000,1.000000
LC34,4,4,0,0,-0.000000,1.000000
LC35,4,4,0,0,-0.000000,1.000000
LC36,14,14,0,0,-0.000000,1.000000
LC37a,4,4,0,0,-0.000000,1.000000
LC37b,4,4,0,0,-0.000000,1.000000
LC38,2,2,0,0,-0.000000,1.000000
LC39,3,3,0,0,-0.000000,1.000000
LC4,71,71,0,0,-0.000000,1.000000
LC40a,16,16,0,0,-0.000000,1.000000
LC40b,3,3,0,0,-0.000000,1.000000
LC41,6,6,0,0,-0.000000,1.000000
LC43,7,7,0,0,-0.000000,1.000000
LC44,2,2,0,0,-0.000000,1.000000
LC45a,3,3,0,0,-0.000000,1.000000
LC45b,6,6,0,0,-0.000000,1.000000
LC46a,3,3,0,0,-0.000000,1.000000
LC46b,4,4,0,0,-0.000000,1.000000
LC6,61,61,0,0,-0.000000,1.000000
